Date,Temperature
1997,9.4
1997,8.0
1998,6.5
1998,9.0
1998,9.1
1998,8.5
1998,12.4
1998,13.4
1998,14.3
1998,15.0
1998,14.8
1998,11.4
1998,8.9
1998,8.0
1999,6.9
1999,7.8
1999,8.0
1999,10.0
1999,12.1
1999,12.5
1999,15.8
1999,15.9
1999,14.3
1999,11.7
1999,9.1
1999,6.6
2000,7.0
2000,7.4
2000,8.7
2000,8.3
2000,11.6
2000,13.6
2000,16.0
2000,15.5
2000,14.0
2000,10.8
2000,7.6
2000,6.1
2001,5.0
2001,6.1
2001,6.4
2001,8.7
2001,12.2
2001,13.1
2001,14.4
2001,14.9
2001,14.0
2001,12.6
2001,10.0
2001,6.2
2002,8.2
2002,7.6
2002,8.4
2002,9.5
2002,11.2
2002,12.5
2002,13.9
2002,14.9
2002,14.5
2002,10.6
2002,9.1
2002,6.6
2003,6.3
2003,6.6
2003,8.5
2003,10.6
2003,11.0
2003,14.2
2003,15.3
2003,16.3
2003,14.2
2003,11.0
2003,9.4
2003,7.2
2004,7.4
2004,7.0
2004,7.9
2004,9.7
2004,11.5
2004,13.9
2004,14.2
2004,16.0
2004,14.3
2004,10.1
2004,9.9
2004,8.1
2005,7.8
2005,6.9
2005,9.2
2005,9.6
2005,10.9
2005,14.3
2005,15.1
2005,15.7
2005,14.4
2005,12.2
2005,8.7
2005,7.8
2006,6.9
2006,7.1
2006,6.9
2006,9.0
2006,11.5
2006,14.5
2006,16.5
2006,15.3
2006,15.4
2006,12.9
2006,9.2
2006,8.0
2007,7.9
2007,6.9
2007,8.4
2007,11.3
2007,11.5
2007,14.9
2007,14.8
2007,15.0
2007,14.2
2007,13.2
2007,10.3
2007,8.0
2008,7.0
2008,7.0
2008,7.3
2008,8.8
2008,14.0
2008,13.4
2008,15.3
2008,15.2
2008,13.2
2008,10.8
2008,8.7
2008,6.7
2009,5.8
2009,6.8
2009,8.6
2009,10.0
2009,11.4
2009,14.6
2009,15.2
2009,14.8
2009,13.8
2009,12.3
2009,8.7
2009,5.1
2010,4.3
2010,4.1
2010,6.6
2010,9.6
2010,11.0
2010,14.6
2010,15.0
2010,14.5
2010,14.3
2010,11.7
2010,7.1
2010,3.0
2011,5.3
2011,7.2
2011,8.2
2011,11.6
2011,11.6
2011,11.9
2011,14.3
2011,14.0
2011,13.8
2011,11.7
2011,10.4
2011,7.6
2012,7.9
2012,8.4
2012,9.7
2012,8.3
2012,12.0
2012,13.0
2012,14.0
2012,15.8
2012,13.0
2012,9.7
2012,7.5
2012,6.8
2013,6.4
2013,6.2
2013,5.0
2013,7.6
2013,10.1
2013,13.6
2013,17.0
2013,15.4
2013,14.1
2013,12.3
2013,8.2
2013,8.2
2014,6.6
2014,6.1
2014,7.6
2014,10.7
2014,11.7
2014,14.4
2014,15.9
2014,14.4
2014,14.5
2014,11.6
2014,8.4
2014,7.4
2015,6.2
2015,6.0
2015,7.1
2015,8.9
2015,10.0
2015,12.2
2015,13.8
2015,13.8
2015,13.0
2015,11.5
2015,9.7
2015,8.4
2016,6.5
2016,5.7
2016,7.7
2016,8.0
2016,12.0
2016,14.9
2016,14.5
2016,15.5
2016,14.2
2016,11.1
2016,7.5
2016,8.5
2017,7.1
2017,7.1
2017,8.5
2017,9.9
2017,12.6
2017,13.4
2017,14.4
2017,14.6
2017,13.0
2017,11.7
2017,8.5
2017,7.1
2018,6.2
2018,5.2
2018,5.6
2018,8.9
2018,12.2
2018,14.8
2018,15.4
2018,14.5
2018,12.6
2018,10.9
2018,8.4
2018,8.2
2019,7.5
2019,8.6
2019,8.2
2019,10.3
2019,11.2
2019,12.9
2019,15.7
2019,15.4
2019,13.8
2019,10.5
2019,7.3
2019,7.3
2020,7.6
2020,6.4
2020,7.0
2020,10.1
2020,12.3
2020,13.1
2020,13.6
2020,15.7
2020,13.6
2020,10.3
2020,9.0
2020,6.7
2021,5.6
2021,6.7
2021,7.9
2021,8.6
2021,9.9
2021,12.8
2021,16.4
2021,15.7
2021,14.7
2021,12.2
2021,10.1
2021,7.6
2022,7.8
2022,7.6
2022,8.3
2022,9.9
2022,12.3
2022,13.6
2022,15.2
2022,16.0
2022,14.4
2022,12.4
2022,9.8
2022,5.9
